CMDLINE uvicorn app.main:app
MEM 260.953125 1783105266.2394
MEM 260.953125 1783105266.3448
MEM 260.953125 1783105266.4482
MEM 260.953125 1783105266.5537
MEM 260.953125 1783105266.6560
MEM 260.953125 1783105266.7614
MEM 260.953125 1783105266.8654
MEM 260.953125 1783105266.9708
MEM 260.953125 1783105267.0763
MEM 260.953125 1783105267.1802
MEM 260.953125 1783105267.2855
MEM 260.953125 1783105267.3865
MEM 260.953125 1783105267.4894
MEM 260.953125 1783105267.5905
MEM 260.953125 1783105267.6960
MEM 260.953125 1783105267.7980
MEM 260.953125 1783105267.9030
MEM 260.953125 1783105268.0085
MEM 260.953125 1783105268.1141
MEM 258.656250 1783105268.2194
MEM 251.687500 1783105268.3224
MEM 251.687500 1783105268.4274
MEM 251.687500 1783105268.5290
MEM 251.687500 1783105268.6312
MEM 251.687500 1783105268.7369
MEM 251.687500 1783105268.8425
MEM 251.687500 1783105268.9479
MEM 251.687500 1783105269.0533
MEM 251.687500 1783105269.1587
MEM 251.687500 1783105269.2640
MEM 251.687500 1783105269.3694
MEM 251.687500 1783105269.4746
MEM 251.718750 1783105269.5794
MEM 251.718750 1783105269.6851
MEM 251.718750 1783105269.7906
MEM 251.718750 1783105269.8921
MEM 251.718750 1783105269.9969
MEM 251.718750 1783105270.1023
MEM 251.718750 1783105270.2077
MEM 251.718750 1783105270.3132
MEM 251.718750 1783105270.4150
MEM 251.718750 1783105270.5176
MEM 251.718750 1783105270.6206
MEM 251.718750 1783105270.7260
MEM 251.718750 1783105270.8314
MEM 251.718750 1783105270.9363
MEM 251.718750 1783105271.0405
MEM 251.718750 1783105271.1447
MEM 251.718750 1783105271.2501
MEM 251.718750 1783105271.3538
MEM 251.718750 1783105271.4560
MEM 251.718750 1783105271.5571
MEM 251.718750 1783105271.6576
MEM 251.718750 1783105271.7598
MEM 252.140625 1783105271.8614
MEM 252.328125 1783105271.9620
MEM 252.328125 1783105272.0671
MEM 252.328125 1783105272.1702
MEM 252.328125 1783105272.2727
MEM 252.328125 1783105272.3780
MEM 252.328125 1783105272.4834
